,CONTACT_ID,no_of_sales_12M_1,no_of_Redemption_12M_1,no_of_sales_12M_10K,no_of_Redemption_12M_10K,no_of_funds_sold_12M_1,no_of_funds_redeemed_12M_1,no_of_fund_sales_12M_10K,no_of_funds_Redemption_12M_10K,no_of_assetclass_sold_12M_1,no_of_assetclass_redeemed_12M_1,no_of_assetclass_sales_12M_10K,no_of_assetclass_Redemption_12M_10K,No_of_fund_curr,No_of_asset_curr,AUM,sales_curr,sales_12M,redemption_curr,redemption_12M,new_Fund_added_12M,sales_2019,new_fund_2019,CustomerID,Firm ID,Office ID,Channel,Sub channel,Firm name
9264,85201152663213895520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,65000.0,0.0,0.0,0.0,0.0,75000.0,0.0,9108,1282578,00120000411,Independent Dealer,IBD,Cetera Advisor Networks LLC
9265,4487539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5513,1511470,85202103485233351853,Fee-Based Adviser,RIA,"LaSalle St Securities, LLC"
9266,00872162046015083342,3.0,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4502.0,-562.0,-39217.27,1.0,51190.0,0.0,5940,0033509,85201153733258049665,Independent Dealer,IBD,"Northwestern Mutual Investment Services, LLC"
9267,4442228,2.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,2152.25,0.0,4020.47,-17.9,-10939.64,1.0,150.63,0.0,4596,0002096,15674500294,Independent Dealer,IBD,"Raymond James Financial Services, Inc."
9268,85201141127021083795,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-739.95,0.0,0.0,0.0,8941,1948520,17993108975,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
9269,4362689,41.0,38.0,0.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,193809.18,0.0,104108.0,0.0,-163573.28,0.0,33396.0,1.0,3285,0001366,85202132805227294952,Independent Dealer,IBD,"Harbour Investments, Inc."
9270,85102151344442273928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8270,1576620,10761191034328443244,Independent Dealer,IBD,"MML Investors Services, LLC"
9271,85101111025665282309,9.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,3.0,108313.31,0.0,43743.1,0.0,-10608.68,0.0,81212.35,0.0,7054,0001194,00011942580,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
9272,4490073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5577,85202161074527509544,17754051199,Dual,IBD,Charles Schwab Investor Services
9273,85202160193895456857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9880,1567450,85101123135483512143,National Broker-Dealer,NACS,Merrill Lynch
9274,4447150,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1255.58,0.0,0.0,0.0,4683,1471422,10751172964555272081,Independent Dealer,IBD,Edward Jones
9275,4301531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2149,10761190973249750626,10761190973250051284,Independent Dealer,IBD,Empire Asset Management Company
9276,0337839,5.0,11.0,1.0,6.0,2.0,4.0,1.0,3.0,2.0,3.0,1.0,3.0,6.0,3.0,0.0,0.0,21388.0,0.0,-260255.58,1.0,2337.0,0.0,1630,0004757,00047570059,Bank/Trust,IBD,"SunTrust Investment Services, Inc."
9277,4439275,0.0,4.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,7.0,2.0,91048.29,0.0,0.0,0.0,-102592.81,0.0,0.0,0.0,4533,0022885,00228857700,Independent Dealer,IBD,LPL Financial LLC
9278,0262281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,391157.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056,0023052,00230520017,Independent Dealer,IBD,Nesbitt Burns Inc.
9279,85202113595324361124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9416,0033637,85102140365670920368,Independent Dealer,IBD,"Vanderbilt Securities, LLC"
9280,0983940,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-2264.45,0.0,0.0,0.0,2003,1171547,11715470827,Independent Dealer,NACS,RBC Wealth Management
9281,4344649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2931,1471422,85201112354102564307,Independent Dealer,IBD,Edward Jones
9282,85202163114620646605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84074.0,2.0,9960,0001438,85102140665356237800,Independent Dealer,IBD,"Securities America, Inc."
9283,4400298,18.0,6.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,139763.05,0.0,57158.08,-216892.15,-19103.43,0.0,0.0,0.0,3870,0022885,85201141784419589800,Independent Dealer,IBD,LPL Financial LLC
9284,85201120654428947827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,307402.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8657,3000531,30005310003,Dual,IBD,First Financial Equity Corp.
9285,0225557,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,968887.39,0.0,53.43,0.0,-2036.8,1.0,4403.765,0.0,910,9000166,90001663093,Independent Dealer,NACS,Wells Fargo Advisors
9286,0201705,5.0,37.0,0.0,3.0,1.0,7.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,400.0,8.68,0.0,-167524.885,1.0,16662.285,2.0,822,0022885,00228852299,Independent Dealer,IBD,LPL Financial LLC
9287,4343262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2907,0011079,85201142413766843139,Independent Dealer,IBD,"Pruco Securities, LLC"
9288,85101140803509572329,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-40000.0,0.0,0.0,0.0,7416,1471422,85101140803531898148,Independent Dealer,IBD,Edward Jones
9289,10751173344358301715,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-927.59,0.0,0.0,0.0,6099,1471422,10751173344355495266,Independent Dealer,IBD,Edward Jones
9290,85201113655365968510,39.0,25.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,12635.095,1692.05,13972.22,-21.42,-3125.88,5.0,1367337.28,6.0,8633,0007183,85201113655361567998,Fee-Based Adviser,IBD,1st Global Capital Corp.
9291,85101131495829208174,62.0,107.0,0.0,1.0,4.0,4.0,0.0,1.0,3.0,3.0,0.0,1.0,4.0,2.0,208849.26137,1697.655,67655.2975,-1473.68,-224874.07,0.0,25278.915,1.0,7303,9000166,90001660221,Independent Dealer,NACS,Wells Fargo Advisors
9292,85101150883947874438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,153000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7547,0016774,00167740286,Dual,IBD,"Cambridge Investment Research, Inc."
9293,4436546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,228445.25,2.0,4484,0004220,00042200315,Independent Dealer,IBD,HSBC Securities Inc.
9294,85201150554238232324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2964.7,1.0,9051,1567450,15674500059,National Broker-Dealer,NACS,Merrill Lynch
9295,85201141243329136999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8943,1471422,85102141243322816451,Independent Dealer,IBD,Edward Jones
9296,4436170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27579.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4474,0001194,00011942478,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
9297,85201132284744562065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8824,0005404,00054040012,Independent Dealer,IBD,The GMS Group Inc.
9298,0307137,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4754383.455,0.0,5000000.0,0.0,0.0,1.0,0.0,0.0,1437,1616752,10761173625844584267,Independent Dealer,IBD,"Voya Financial Advisors, Inc."
9299,85202161763042155524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9922,0024898,85202161763040254940,Dual,IBD,Next Financial Group
9300,10761182624718985289,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1205.45,144.63,1074.04,0.0,-13.22,1.0,3613.015,0.0,6787,0022885,85201122914138975824,Independent Dealer,IBD,LPL Financial LLC
9301,10751200735493108577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6545,1471422,14714225761,Independent Dealer,IBD,Edward Jones
9302,4474124,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5260,0022885,00228852454,Independent Dealer,IBD,LPL Financial LLC
9303,85201142904223449029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.14,1.0,9011,0022885,85202132354894937992,Independent Dealer,IBD,LPL Financial LLC
9304,0308573,4.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,658369.224365,0.0,104944.4,-10000.0,-1867.96,1.0,33435.36,0.0,1449,1567450,15674503539,National Broker-Dealer,NACS,Merrill Lynch
9305,4413562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,122691.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4099,0022885,85202132903892836927,Independent Dealer,IBD,LPL Financial LLC
9306,4355681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,43650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3155,1423908,85202123575210004678,Independent Dealer,IBD,"Royal Alliance Associates, Inc."
9307,4404601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3945,1099195,10991950002,Independent Dealer,IBD,William Blair & Co.
9308,4372846,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1513.29,-66502.22,0.0,3450.3,0.0,3440,1171547,10761192735740462822,Independent Dealer,NACS,RBC Wealth Management
9309,4409171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2468.75,2468.75,0.0,0.0,0.0,0.0,55128.0,1.0,4023,1948520,17993101330,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
9310,85201162823779488298,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,386.97,191.04,0.0,0.0,0.0,386.97,0.0,9208,1567450,15674500345,National Broker-Dealer,NACS,Merrill Lynch
9311,85201162836756042957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269500.6,2.0,9209,1948520,17993101263,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
9312,4305692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3152493.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2224,3004728,85102103734280191474,Independent Dealer,RIA,Fidelity Brokerage Services LLC
9313,85201121785285164747,11.0,3.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,4.0,2.0,96382.26,2533.03,3644.73,0.0,-72288.43,0.0,3839.48,0.0,8691,1616752,10761182324097572931,Independent Dealer,IBD,"Voya Financial Advisors, Inc."
9314,4340847,15.0,8.0,0.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,5.0,1.0,0.0,1251.698151,4998.990051,0.0,-98414.167599,0.0,21426.845853,1.0,2851,1948520,17993101263,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
9315,4360454,44.0,31.0,14.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,699069.17,42293.86,1069012.13,-3653.88,-126104.13,1.0,304844.7,0.0,3244,1574035,15740351110,Independent Dealer,IBD,"Securian Financial Services, Inc."
9316,85201122044364459189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6814.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8697,1948520,19485201104,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
9317,85102160555227067066,20.0,4.0,8.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,3.0,2.0,419610.805,117936.905,302026.89,-0.67,-465.12,3.0,434288.055,1.0,8346,0002096,10761172185607855461,Independent Dealer,IBD,"Raymond James Financial Services, Inc."
9318,4449573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4733,1036815,85101163285266663784,Independent Dealer,IBD,"Woodbury Financial Services, Inc."
9319,0195277,42.0,8.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,79083.58,-105.22,-5314.31,0.0,0.0,0.0,798,9000166,90001663335,Independent Dealer,NACS,Wells Fargo Advisors
9320,10761192915572363715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.68,1.0,6967,0016774,10761192915570661095,Dual,IBD,"Cambridge Investment Research, Inc."
9321,4413392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,0001438,10761180514973114645,Independent Dealer,IBD,"Securities America, Inc."
9322,0360593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951,0022885,00228855069,Independent Dealer,IBD,LPL Financial LLC
9323,0065204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4785.76,0.0,353,0002096,00020963424,Independent Dealer,IBD,"Raymond James Financial Services, Inc."
9324,10761172225273103813,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4972.83,0.0,0.0,0.0,-792.53,0.0,0.0,0.0,6602,1471422,85101111394511089267,Independent Dealer,IBD,Edward Jones
9325,0325598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1530,0016774,85102141935795662297,Dual,IBD,"Cambridge Investment Research, Inc."
9326,0297821,11.0,0.0,9.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1775662.0,16500.0,1759162.0,0.0,0.0,1.0,1253869.0,5.0,1346,0022885,85201132733499882229,Independent Dealer,IBD,LPL Financial LLC
9327,4476344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5319,0016774,10761192153578016599,Dual,IBD,"Cambridge Investment Research, Inc."
9328,4371992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3423,3004762,10368151591,Independent Dealer,IBD,The Strategic Financial Alliance
9329,0287079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263,3005307,30053070001,Independent Dealer,IBD,Gurun Investment Advisors Inc
9330,0243204,5.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,62143.39,0.0,-75586.32,0.0,9370.98,0.0,986,1948520,17993100077,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
9331,85102152203217574040,201.0,56.0,36.0,5.0,8.0,5.0,6.0,3.0,2.0,2.0,2.0,2.0,7.0,2.0,2537374.296104,364470.2275,1746365.74169,-360071.883819,-341157.264267,3.0,1593212.54481,0.0,8294,1567450,15674500981,National Broker-Dealer,NACS,Merrill Lynch
9332,0024724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,0013186,85202120752502866976,Independent Dealer,IBD,IMS Securities Inc.
9333,4430694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,29646.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4367,0022885,85101122303471373429,Independent Dealer,IBD,LPL Financial LLC
9334,4351738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40404.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3065,3001244,30012440010,Asset Manager,IBD,CIBC Global Asset Management
9335,4402790,4.0,13.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,10.0,3.0,908855.77408,0.0,72923.2891,-190415.6232,-103866.77,2.0,3705019.3586,1.0,3915,1948520,17993100088,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
9336,4436111,20.0,16.0,8.0,2.0,5.0,6.0,1.0,2.0,3.0,4.0,1.0,1.0,7.0,3.0,405742.92,0.0,262888.08,-210.0,-55187.84,3.0,18730.19,1.0,4471,0001194,85102163303131666751,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
9337,85201141293501313868,707.0,305.0,86.0,25.0,16.0,14.0,10.0,9.0,3.0,3.0,1.0,1.0,12.0,3.0,12378786.68,566747.75,13389717.65,-20339.6,-2031767.58,5.0,3247251.51,0.0,8948,0022885,10761182665800238132,Independent Dealer,IBD,LPL Financial LLC
9338,4375157,8.0,6.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,228679.263401,13858.48,76425.08354,0.0,-22572.705,0.0,95030.833641,0.0,3475,1567450,15674501722,National Broker-Dealer,NACS,Merrill Lynch
9339,0084777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446,3000453,85102141343757181716,Independent Dealer,IBD,Allstate Financial Services LLC
9340,0334452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602,1511413,85102142705251995448,Independent Dealer,IBD,Lincoln Financial Advisors Corp.
9341,85102140705712632402,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,8223.52,0.0,1227.97,0.0,0.0,0.0,3714.95,1.0,8135,1948520,17993101034,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
9342,85201112113563862129,11.0,7.0,7.0,7.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,431298.18,0.0,137774.54,-4000.0,-259796.87,0.0,230300.0,0.0,8566,0001194,00011940246,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
9343,0038929,5.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3142.27,0.0,-3211.03,1.0,0.0,0.0,187,3000645,85202130383974964365,Independent Dealer,IBD,"Brown Advisory Securities, LLC"
9344,4324572,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10851.98,0.0,0.0,0.0,2531,1576620,16008021370,Independent Dealer,IBD,"MML Investors Services, LLC"
9345,85102143263444155211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8223,0001194,00011940771,Independent Dealer,IBD,"Ameriprise Financial Services, Inc."
9346,85202143695942627789,9.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,39698.5,0.0,32222.0,0.0,-2523.5,0.0,10086.0,0.0,9769,1511413,85102103454267093975,Independent Dealer,IBD,Lincoln Financial Advisors Corp.
9347,0186401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775,1246489,12464891131,Independent Dealer,IBD,"Equity Services, Inc."
9348,4343402,16.0,42.0,4.0,18.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,276.76,75560.59,-4000.0,-445105.01,0.0,7511.01,2.0,2909,0022885,00228853381,Independent Dealer,IBD,LPL Financial LLC
9349,85102163124781473272,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43175.0,0.0,0.0,0.0,8424,1589300,85102163124779368811,Independent Dealer,IBD,Cetera Advisors LLC
9350,0045769,10.0,100.0,5.0,6.0,3.0,5.0,3.0,4.0,2.0,2.0,2.0,2.0,6.0,1.0,5713961.726702,199960.835,129378.25,-33755.77,-528609.015,0.0,1392654.9,2.0,229,9000166,90001663777,Independent Dealer,NACS,Wells Fargo Advisors
9351,0019413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,1816025,85202111293209064834,Independent Dealer,IBD,"Stifel, Nicolaus & Co., Inc."
9352,0349012,7.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,119306.183978,0.0,0.0,0.0,139784.112465,3.0,1776,1948520,85201161165764129234,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
9353,85201131655851466239,36.0,17.0,0.0,3.0,3.0,4.0,0.0,2.0,1.0,2.0,0.0,1.0,4.0,1.0,1725643.038515,6746.085,32632.397192,-582.39,-265743.823896,1.0,159234.03,2.0,8798,1948520,85102151154577230742,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
9354,4357202,4.0,5.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,856921.462537,1666.5,18329.33355,0.0,-57509.61513,0.0,1666.5,0.0,3185,1948520,19485200200,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
9355,0078540,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,460622.79,0.0,6182.75,0.0,0.0,0.0,33097.69,1.0,408,9000166,90001661191,Independent Dealer,NACS,Wells Fargo Advisors
9356,0081304,63.0,72.0,8.0,3.0,5.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,9.0,2.0,2171175.63,586.98,250813.38,-9903.71,-991178.03,0.0,103020.61,3.0,422,1948520,17993101055,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
9357,0237610,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,198830.855,0.0,0.0,0.0,-42170.62,0.0,0.0,0.0,963,1948520,85201113053926165502,National Broker-Dealer,NACS,Morgan Stanley Wealth Management
9358,4380786,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.0,3.0,421852.99,25000.0,50000.0,0.0,0.0,1.0,852850.0,1.0,3551,9000166,90001660623,Independent Dealer,NACS,Wells Fargo Advisors
9359,85101103523661050424,4.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,630.79,1715.61,0.0,-4374.1,1.0,6699.64,0.0,7002,1471422,85101103523650849519,Independent Dealer,IBD,Edward Jones
9360,85101103595990433995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7004,0022885,85201103595986991840,Independent Dealer,IBD,LPL Financial LLC
9361,0189964,7.0,4.0,0.0,2.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,2.0,9.0,4.0,3664098.885,179.44,22198.15,0.0,-92279.105,0.0,179.44,0.0,788,1688552,16885521074,National Broker-Dealer,NACS,"UBS Financial Services, Inc."
